codigo_interno,nome,codigo_barras,preco,estoque,categoria,ativo
2272,"LIMP CASA PERF 500ML MIST AMOR","7896040706247",6.22,0,"mercearia",1
7948,"LIMP CASA PERF 500ML PASSIONE","7896040706155",6.22,0,"mercearia",1
5915,"LIMP CASA PERF 500ML SENSAZIONE","7896040704236",6.22,0,"mercearia",1
12114,"LIMP CASA PERF 500ML SPECIALE","7896040704205",6.22,0,"mercearia",1
6058,"LIMP CERAM ZUPP 1LT AZUL","7896360400795",8.22,0,"mercearia",1
9693,"LIMP CIF BANH 500ML GATILH ANTIBAC","7891150038585",12.87,0,"mercearia",1
5397,"LIMP CIF M USO 250ML LIMAO","7891150022003",14.95,0,"mercearia",1
19717,"LIMP CIF M USO 250ML ORIG CREM LARANJA","7891150034341",14.95,0,"mercearia",1
12611,"LIMP CIF M USO 250ML ORIG CREM SAPONACEO","7891150022010",14.95,0,"mercearia",1
12615,"LIMP CIF M USO 250ML/20 ORIG CREM SAPONACEO","7891150090804",12.22,0,"mercearia",1
16870,"LIMP CIF M USO 450ML MILAGROSA","7891150022034",15.95,0,"mercearia",1
9696,"LIMP CIF M USO 475G GEL","7891150073517",17.22,0,"mercearia",1
6629,"LIMP CIF M USO 475ML GEL","7891150073791",7.79,0,"mercearia",1
9692,"LIMP CIF M USO 475ML GEL","5898250073517",16.76,0,"mercearia",1
7111,"LIMP CIF M USO 500ML ALT POD LIMP","7891150071650",5.53,0,"mercearia",1
2350,"LIMP CIF M USO 500ML ANTIBAC","7891150071742",12.6,0,"mercearia",1
12600,"LIMP CIF M USO 500ML ANTIBAC","7891150081604",12.22,0,"mercearia",1
714,"LIMP CIF M USO 500ML ULTRA RAPIDO","7891150061880",9.96,0,"mercearia",1
737,"LIMP CIF TIR LIMO 500ML ULTRA RAPIDO","7891150049833",9.75,0,"mercearia",1
17310,"LIMP COALA 120ML CONC CAPIM LIMAO","7897744502166",14.25,0,"mercearia",1
19627,"LIMP COALA120ML  CONC AMEIXA DOURADA","7897744505402",14.5,0,"mercearia",1
19628,"LIMP COALA120ML  CONC ORQUIDEA NEGRA","7897744505174",14.5,0,"mercearia",1
14298,"LIMP COURO/HIDRAT 200G","7898275014029",15.9,0,"mercearia",1
713,"LIMP COZ VEJA 500ML DESENGORDURANTE","7891035800245",14,0,"mercearia",1
20281,"LIMP DESTAC 750ML PORCELANATO 3EM1","7891035115837",19.07,0,"mercearia",1
3173,"LIMP ESTOFADO ZAP 500ML CLEAN  CAPETES","7896013405504",6.5,0,"mercearia",1
5382,"LIMP FORN DIABO VERDE 250ML","7896495000051",14,0,"mercearia",1
13254,"LIMP HIDRA COURO CARROI 150ML","7898645220043",14.95,0,"mercearia",1
6463,"LIMP INOX ZUPP 500MLTRAD","7896360407503",4.25,0,"mercearia",1
12608,"LIMP KIN LIMP 500ML FL CAMPO PERFUME","7896050506189",4.22,0,"mercearia",1
12609,"LIMP KIN LIMP 500ML LAV PROVENCAL PERFUME","7896050506172",4.22,0,"mercearia",1
12607,"LIMP KIN LIMP 500ML LIRIO VERDE PERFUME","7896050506196",4.22,0,"mercearia",1
2271,"LIMP M USO C PERF 500ML INTUIZIONE","7896040704649",6.22,0,"mercearia",1
12616,"LIMP M USO CASA/LIMP 500ML CASAKM","7896040707916",5.22,0,"mercearia",1
17526,"LIMP M USO LIMPOL 500ML BOMBRIL SUAVE PERF","7891022860580",7.85,0,"mercearia",1
19817,"LIMP M USO LIMPOL 500ML LIMAO","7891022860597",7.9,0,"mercearia",1
711,"LIMP M USO PROEZA 500ML ORIGINAL","7898113014822",3.19,0,"mercearia",1
12585,"LIMP M USO VEJA 500ML FLORAL","7891035285165",5.9,0,"mercearia",1
845,"LIMP M USO VEJA 500ML GOLD CAMPESTE","7891035209000",5.22,0,"mercearia",1
709,"LIMP M USO VEJA 500ML GOLD ORIGINAL","7891035210006",5.22,0,"mercearia",1
1313,"LIMP M USO VEJA 500ML LAVANDA E ALCOOL","7891035285172",5.9,0,"mercearia",1
12229,"LIMP M USO VIM 700ML LAVANDA","7891150057524",12.95,0,"mercearia",1
12230,"LIMP M USO VIM 700ML ORIG","7891150057517",12.9,0,"mercearia",1
11377,"LIMP M USO YPE 500ML ANTBAC","7896098905890",5.99,0,"mercearia",1
723,"LIMP M USO ZUPP 500ML DESENGORDURANTE","7896360405615",3.22,0,"mercearia",1
710,"LIMP M USO ZUPP 500ML TRADICIONAL","7896360400665",4.75,0,"mercearia",1
8205,"LIMP PARABRISA LUXCAR 100ML","7896498525940",5,0,"mercearia",1
17219,"LIMP PERF AJAX 500ML MAR FLORES","7509546691251",6.99,0,"mercearia",1
17807,"LIMP PERF AZULIM 500ML GRATIDAO PERF CASA","7897534851917",6.22,0,"mercearia",1
8682,"LIMP PERF BRILUX 500ML BRISA","7896013105572",5.5,0,"mercearia",1
9323,"LIMP PERF BRILUX 500ML HARMONIA","7896013105602",5.5,0,"mercearia",1
8680,"LIMP PERF BRILUX 500ML LAV","7896013104599",5.22,0,"mercearia",1
9083,"LIMP PERF BRILUX 500ML MAGIA","7896013106708",5.5,0,"mercearia",1
18512,"LIMP PERF BRILUX 500ML NATUREZA","7896013105589",6.5,0,"mercearia",1
8681,"LIMP PERF BRILUX 500ML REF","2820013106692",5.2,0,"mercearia",1
8687,"LIMP PERF BRILUX 500ML REFRESCANCIA","789613106692",5.2,0,"mercearia",1
8890,"LIMP PERF BRILUX 500ML REFRESCANCIA","7896013106692",5.5,0,"mercearia",1
12822,"LIMP PERF BRILUX 500ML SENSUALIDADES","7896013105596",5.22,0,"mercearia",1
9084,"LIMP PERF BRILUX 500ML TERNURA","7896013104582",6.44,0,"mercearia",1
19610,"LIMP PERF COALA 120ML BAMBU","7897744502432",14.5,0,"mercearia",1
17997,"LIMP PERF LIMPOL 500ML LUXURIA BOM BRIL","7891022867794",7.22,0,"mercearia",1
17998,"LIMP PERF LIMPOL 500ML PASSION BOM BRIL","7891022860887",7.22,0,"mercearia",1
9584,"LIMP PERF MR MUSCULO 500ML GLADE","7894650002735",4.75,0,"mercearia",1
9585,"LIMP PERF MR MUSCULO 500ML GLADE","7894650007754",4.75,0,"mercearia",1
19774,"LIMP PERF SANOL 120ML CITRON CONC","7896183306267",12.5,0,"mercearia",1
19773,"LIMP PERF SANOL 120ML FLOR LARANJ CONC","7896183312671",12.5,0,"mercearia",1
19629,"LIMP PERF SECAR BOUT 120ML CHA BRANCO","7896013405221",8.95,0,"mercearia",1
19630,"LIMP PERF SECAR BOUT 120ML ORQUIDEA","7896013404002",8.95,0,"mercearia",1
17389,"LIMP PERF STARLUX 140ML CONC ALGAS MARINHAS","7896314794734",8.95,0,"mercearia",1
17390,"LIMP PERF STARLUX 140ML CONC CAPIM LIMAO","7896314794710",8.95,0,"mercearia",1
17989,"LIMP PERF STARLUX 140ML CONC EUCALIPTO","7896314794703",9.5,0,"mercearia",1
17396,"LIMP PERF STARLUX 140ML CONC LAVANDA","7896314794758",8.95,0,"mercearia",1
17388,"LIMP PERF STARLUX 140ML CONC PETCARE","7896314794765",9.5,0,"mercearia",1
17988,"LIMP PERF STARLUX 140ML CONC TALCO","7896314794741",9.5,0,"mercearia",1
17387,"LIMP PERF STARLUX 2L PET LAVANDA ODORES","7898104097650",16.95,0,"mercearia",1
18412,"LIMP PERF URCA 500ML PURIFICANTE","7896056404328",4.5,0,"mercearia",1
18423,"LIMP PERF URCA 500ML RELAXANTE","7896056404380",4.5,0,"mercearia",1
6445,"LIMP PERF VEJA 500ML JASMIN","7891035000249",6.9,0,"mercearia",1
715,"LIMP PERF VEJA 500ML LAVANDA BEM ESTAR","7891035249433",7.22,0,"mercearia",1
19631,"LIMP PERF ZULU 120ML EUCALIPTO","7897744503927",9.9,0,"mercearia",1
18926,"LIMP PESAD  UAU 500ML ORIGINAL","7891242461697",11.5,0,"mercearia",1
7605,"LIMP PISO AJAX 500ML BOUQUETE","7891024127605",5.5,0,"mercearia",1
7604,"LIMP PISO AJAX 500ML FESTA FORES","7891024127704",5.5,0,"mercearia",1
7606,"LIMP PISO AJAX 500ML LAVANDA","7891024128305",8.22,0,"mercearia",1
731,"LIMP PISO OMO 900ML FLORAL","7891150058392",7.22,0,"mercearia",1
730,"LIMP PISO OMO 900ML LAVANDA SCHE","7891150058385",8.9,0,"mercearia",1
15958,"LIMP PNEU AUTO CRAFT 500ML PRETINHO","7896189225036",10.38,0,"mercearia",1
12317,"LIMP QBOA M USO 500ML DESENG","7896083800957",6.62,0,"mercearia",1
11411,"LIMP ROSTO CHRONOS 150ML CUPUACU","7899846009550",60,0,"mercearia",1
3878,"LIMP VEJA 500ML PESADA TRAD","7891035285189",11.95,0,"mercearia",1
3781,"LIMP VEJA AROMA SENSE 500ML ROMANCE","7891035990564",4.9,0,"mercearia",1
4810,"LIMP VEJA PERF 500ML FLORES","7891035249228",7.22,0,"mercearia",1
13018,"LIMP VEJA PERF 500ML TULIPAS","7891035000270",6.9,0,"mercearia",1
14295,"LIMP VIDR AUTOCAR 500ML CARRO","7896189225050",9.9,0,"mercearia",1
16159,"LIMP VIDR AZULIM 500ML C/ALCOOL","7897534800960",6.22,0,"mercearia",1
17580,"LIMP VIDRO CASA/LIMP 500ML","7896040707947",6.99,0,"mercearia",1
14203,"LIMP VIDRO CIF 500ML PET","7891150071773",9.9,0,"mercearia",1
1546,"LIMP VIDRO LIMPOL 500ML BOMBRIL SUAVE PERF","7891022860672",8.25,0,"mercearia",1
9315,"LIMP VIDRO LIMPOL 500ML SQU","7891022860603",7.73,0,"mercearia",1
9317,"LIMP VIDRO VEJA 500ML GAT","7891035800276",14.95,0,"mercearia",1
613,"LIMP VIDROS AUTOS V8 500ML REMOVE GORDURAS AUTOMOPTIVO","7896183302498",7.22,0,"mercearia",1
1314,"LIMP VIDROS KASAO 500ML SPREY COM ALCOOL","7896040707206",14.12,0,"mercearia",1
7598,"LIMP VIDROS URCA 500ML LSUAVE PERF","7896056404021",7.99,0,"mercearia",1
722,"LIMP VIDROS VEJA 500ML TRADICIONAL","7891035800207",12.9,0,"mercearia",1
10589,"LIMP VIDROS ZUPP 500ML C/ALCOOL","7896360400719",4.95,0,"mercearia",1
2605,"LIMP YPE L PESADA 500ML MULTIUSO PREMIUM","7896098902554",5.5,0,"mercearia",1
8445,"LIMP YPE M USO 500ML 2/1 ACAO CONT ODORES","7896098900819",5.22,0,"mercearia",1
5344,"LIMP YPE M USO 500ML 2/1 ACAO DESENGORD","7896098900802",7.95,0,"mercearia",1
8446,"LIMP YPE M USO 500ML 2/1 ACAO TIRA MANCHA","7896098900826",5.22,0,"mercearia",1
5345,"LIMP YPE M USO 500ML 2/1 PERF/SC RAPIDO","7896098906866",4.1,0,"mercearia",1
13168,"LIMP YPE M USO 500ML ALCOOL2/1 ACAO CONT ODORES","7896098900178",5.22,0,"mercearia",1
13169,"LIMP YPE M USO 500ML L PESADA","7896098902547",6.22,0,"mercearia",1
12583,"LIMP ZUPP M USO 500ML TIRA LIMO","7896360405677",4.45,0,"mercearia",1
616,"LIMPA ESTOFADOS V8 500ML AUTOMOPTIVO","7896183306915",13.41,0,"mercearia",1
615,"LIMPA PNEUS PEROLA 500ML AUTOMOPTIVO","7896067719756",14.25,0,"mercearia",1
8073,"LIMPA PNEUS PROAUTO 500ML AUTOMOPTIVO","7897520100142",11.99,0,"mercearia",1
2348,"LIMPAD M USO C PERF 500ML AMABLE LARANJA","7896040704656",6.22,0,"mercearia",1
721,"LIMPAD M USO VEJA 500ML GOLD FLORAL","7891035209901",6.5,0,"mercearia",1
13581,"LING CALAB GROSS 2.5KG SEARA DEFUM FRITAR MISTA","7894904009749",66.75,0,"mercearia",1
3382,"LING CALAB GROSS KG PERD/SADIA DEFUM FRITAR MISTA","24",30.22,0,"mercearia",1
11976,"LING CALAB GROSS KG REZENDE SEARA SADIA FARIAS FRICO DEFUM FRITAR MISTA","144",29.9,0,"mercearia",1
8594,"LING CALAB PALITO KG AMERIC","7898271050649",22,0,"mercearia",1
13547,"LING CALAB PALITO KG PERDIGAO FINA  DEFUMADA","156",35,0,"mercearia",1
3383,"LING CALAB PALITO KG TROPEIRO FINA FRITAR DEFUMADA","25",38,0,"mercearia",1
19949,"LING CALAB PERD 2.5KG DEFUMADA GROSSA FRITAR MISTA","7891515391034",66.88,0,"mercearia",1
15236,"LING CALAB PERD 250G DEFUM FRITAR MISTA","2422",8.88,0,"mercearia",1
7802,"LING CALAB PERDIG 400G GROSSA","7891515977528",10,0,"mercearia",1
17001,"LING CALAB SADIA 2.5KG PC","7893000444232",69.99,0,"mercearia",1
11806,"LING CALAB SEARA 2.5KG DEFUMADA GROSSA FRITAR MISTA","7894904705818",66.88,0,"mercearia",1
5875,"LING CALAB TOSCAN KG CASEIRA","83",25,0,"mercearia",1
3259,"LING CALAB TOSCAN KG TCHE MISTA ASSAR","9",25,0,"mercearia",1
11448,"LING FININHA SEARA 215G PCT","7894904204557",7.22,0,"mercearia",1
11733,"LINHA COST GABRIELA 10UND CX","7894798161196",10,0,"mercearia",1
11735,"LINHA COST GABRIELA 10UND CX PTA","7894798160694",10,0,"mercearia",1
11768,"LINHA COST GABRIELA 10UND PTACX","7894798160007",10,0,"mercearia",1
11734,"LINHA COST GABRIELA UND","161196",1.5,0,"mercearia",1
2547,"LINHA COST LINHANYL 120M GDE BRANCA","7894798952411",6,0,"mercearia",1
7863,"LINHA COST LINHANYL 120M GDE BRANCA BEL","7894798057635",5.22,0,"mercearia",1
2544,"LINHA COST LINHANYL 120M GDE PRETA","7894798951896",6.15,0,"mercearia",1
14212,"LINHA COST LINHANYL 120M GDE PRETA BEL","7894798057628",5.22,0,"mercearia",1
11736,"LINHA COST MAGNA 10UN CX","7891020957497",15,0,"mercearia",1
11737,"LINHA COST MAGNA 10UN CX BCA","7891020270800",15,0,"mercearia",1
11769,"LINHA COST MAGNA 10UND CX AZUL","7891020271845",15,0,"mercearia",1
7563,"LINHA COST MAGNA 120M GDE CONE DIVERSA","7890857990288",5,0,"mercearia",1
7564,"LINHA COST MAGNA 120M GDE CONE DIVERSA","7890857998031",5,0,"mercearia",1
7565,"LINHA COST MAGNA 120M GDE CONE DIVERSA","7890857990066",5,0,"mercearia",1
16433,"LINHA COST MAGNA 120M GDE KONE","7890857995641",6.22,0,"mercearia",1
16434,"LINHA COST MAGNA 120M GDE KONE","7890857990783",6.22,0,"mercearia",1
2012,"LINHA COST MAGNA 91M PEQ DIVERSA","6313",2,0,"mercearia",1
12509,"LINHA COST MAGNA 91M PEQ DIVERSA","6314",2,0,"mercearia",1
13132,"LINHA COST MAGNA 91M PEQ DIVERSA","6318",2,0,"mercearia",1
7562,"LINHA COST MAGNA10X91M CX PEQ DIVERSA","7891020271463",15,0,"mercearia",1
14904,"LINHA CROCH RAYONT 500M AZULAO GDE","7898061541180",6.22,0,"mercearia",1
5424,"LINHA CROCH RAYONT 500M PTA GDE","7898061541166",6.22,0,"mercearia",1
4046,"LINHA CROCH RAYONTEC 500M BRANCA GDE","7898061541012",6.22,0,"mercearia",1
13141,"LINHA CROCH RAYONTEC 500M OURO AMARELO","7898061541197",6.22,0,"mercearia",1
4047,"LINHA CROCH RAYONTEC 500M VERDE BANDEIRA GDE","7898061541111",6.22,0,"mercearia",1
4045,"LINHA CROCH RAYONTEC 500M VERMELHA GDE","7898061541142",6.22,0,"mercearia",1
12420,"LINHA PIPA 10 100J E FORTE PQ","7898916651248",3.22,0,"mercearia",1
12421,"LINHA PIPA 10 200J E FORTE PQ","7898916651255",5,0,"mercearia",1
12419,"LINHA PIPA 10 60M E FORTE PQ","7898916651262",3,0,"mercearia",1
5253,"LINHA PIPA 10 80M PEQ","1051841",3,0,"mercearia",1
14905,"LINHA PIPA 10 80M PEQ 90TEX","20820",3,0,"mercearia",1
4440,"LINHA PIPA 24 AERO 120M PEQ","1043761",3,0,"mercearia",1
4441,"LINHA PIPA 24 AERO 457M GDE","1043778",10,0,"mercearia",1
15311,"LINHA PIPA 24 AERO 457M GDE","7898577551956",10,0,"mercearia",1
5436,"LINHA PIPA 24 LINHANIL 120M PEQ","7894798046202",5,0,"mercearia",1
2545,"LINHA PIPA 24 LINHANYL 457M GDE","7894798028741",10,0,"mercearia",1
4354,"LINHA PIPA CHIL 100JDS PQ ENCERADA","1042900",12,0,"mercearia",1
5510,"LINHA PIPA CHIL 200JDS MD ENCERADA","1054378",15,0,"mercearia",1
15143,"LIQUID KNUP MINI KP-TA01 6LAM CHINA","7898652415104",38,0,"mercearia",1
8980,"LIQUID MONDIAL BCA UN","7899882312751",140,0,"mercearia",1
9001,"LIQUID MONDIAL PTO 550W UN","7899882311884",127.27,0,"mercearia",1
14216,"LIVRO ATA SD 202X300MM 100FOLHA","7891321100028",17,0,"mercearia",1
16819,"LIVRO CAIXA SD 142X205MM 100FOLHA","7891321100523",9.22,0,"mercearia",1
18378,"LIVRO MAGIC CUTE/COZY COLOR","9788557584747",23.5,0,"mercearia",1
2673,"LIVRO MOVIM CX SD R6409 145X210MM 100FOLHA","7891321064092",5.22,0,"mercearia",1
16841,"LIVRO MOVIM CX SID GRAPH R6409 145X210MM 100FOLHA","7898685640221",6.75,0,"mercearia",1
14924,"LIVRO PINT/DES INF QUEBR-CABECA","9786555000924",2.22,0,"mercearia",1
14925,"LIVRO PINT/DES INF QUEBR-CABECA/JG MEMORIA","9786555000931",2.22,0,"mercearia",1
14926,"LIVRO PINT/DES INF QUEBR-CABECA/JG MEMORIA","9788538066521",2.22,0,"mercearia",1
14927,"LIVRO PINT/DES INF QUEBR-CABECA/JG MEMORIA","9788538086185",2.22,0,"mercearia",1
14928,"LIVRO PINT/DES INF QUEBR-CABECA/JG MEMORIA","9788538086161",2.22,0,"mercearia",1
14929,"LIVRO PINT/DES INF QUEBR-CABECA/JG MEMORIA","9786555001068",2.22,0,"mercearia",1
14930,"LIVRO PINT/DES INF QUEBR-CABECA/JG MEMORIA","9788538068938",2.22,0,"mercearia",1
14931,"LIVRO PINT/DES INF QUEBR-CABECA/JG MEMORIA","9788575203347",2.22,0,"mercearia",1
9416,"LIXA P/PES MERHEJE UN","7896075760306",8.5,0,"mercearia",1
16494,"LIXA P/PES NZA E.V.A SOLT UN 25CM UN","7898711950096",4.9,0,"mercearia",1
16493,"LIXA P/PES NZA PLAST 25CM UN","7898711950027",4,0,"mercearia",1
4628,"LIXA P/PES PLAST CURV DUPLA FACE","7898939758542",3,0,"mercearia",1
7518,"LIXA P/PES PLAST CURV DUPLA FACE","7898711950003",3.22,0,"mercearia",1
17731,"LIXA PES E.V.A DUPLA FACE","4195",7.22,0,"mercearia",1
1793,"LIXA PES MAD DUPLA FACE","4194",6.22,0,"mercearia",1
3057,"LIXA UNHA MERHEJE METAL DUPLA FACE BASIC","7896075709510",7.5,0,"mercearia",1
1794,"LIXA UNHA MUNDIAL METAL DUPLA FACE","7891060825398",4.5,0,"mercearia",1
3061,"LIXA UNHA PAPELAO GDE LARGA","1030617",1,0,"mercearia",1
3060,"LIXA UNHA PAPELAO MED NORMAL","1030600",0.5,0,"mercearia",1
18850,"LIXA UNHA PAPELAO MED NORMAL","2501",0.5,0,"mercearia",1
3059,"LIXA UNHA PAPELAO PEQ MINI","1030594",0.25,0,"mercearia",1
12553,"LIXA UNHA SQ METAL D FACE BASIC","500889",3.5,0,"mercearia",1
19479,"LIXEIR PED RISCHIOTO 34L PTO","7898121656083",69.99,0,"mercearia",1
17898,"LIXEIR PEDAL 12L INOX ECOS","7898505915140",99,0,"mercearia",1
34,"LIXEIR PEDAL 15L JAGUAR","7896952505099",28.22,0,"mercearia",1
12349,"LIXEIR PEDAL UNINJET 8LT PTO","7899335406235",45,0,"mercearia",1
12350,"LIXEIR PEDAL UNINJET 8LT ROSA","7899335406266",40.22,0,"mercearia",1
13240,"LIXEIRA C/TAMP 65L MB PRETA","7897698200613",52,0,"mercearia",1
19502,"LIXEIRA C/TAMP PLASMONLT 42L PRETA","7898378697532",49.9,0,"mercearia",1
19501,"LIXEIRA C/TAMP PLASUTIL 30L PRETA","7896042034966",65,0,"mercearia",1
6842,"LIXEIRA PEDAL15L JAGUAR PRETA","7896952530718",33.67,0,"mercearia",1
30,"LIXEIRA TRIANG JAGUAR 5LT R1404","7896952514046",14.22,0,"mercearia",1
14281,"LOCAO HIDRAMAIS 500ML CORP AG COCO","7896369162731",18.22,0,"mercearia",1
14280,"LOCAO HIDRAMAIS 500ML CORPO COLAGENO","7896369126115",18.22,0,"mercearia",1
9519,"LOCAO PAIXAO 400ML IRRESISTIVEL/OL AMENDOA","7898919412266",18.22,0,"mercearia",1
2433,"LUPA GLASS 75MM COM CABO CHINA","7890012019182",10,0,"mercearia",1
14149,"LUST MOV POLIFLOR 500ML LAV","7891035116544",11.6,0,"mercearia",1
679,"LUSTRA MOV BRAVO 200ML LAVANDA JOHNSON EMBELEZA","7894650020074",8.22,0,"mercearia",1
19617,"LUSTRA MOV BRAVO 200ML LAVANDA JREVITALIZA","7894650171011",14.5,0,"mercearia",1
18935,"LUSTRA MOV BRILHO FACIL 200ML LIRIO","7896040703871",12.75,0,"mercearia",1
18934,"LUSTRA MOV BRILHO FACIL 200ML MAGNOLIA","7896040703888",12.99,0,"mercearia",1
4005,"LUSTRA MOV DESTAK 200ML LAVANDA LIMPA LUSTRA","7891035516009",12.9,0,"mercearia",1
19656,"LUSTRA MOV KIM LIMP 100ML CITRONELA CONC","7896050506271",8.27,0,"mercearia",1
19655,"LUSTRA MOV KIM LIMP 100ML EUCALP CONC","7896050506288",8.27,0,"mercearia",1
19653,"LUSTRA MOV KIM LIMP 100ML LAVANDA CONC","7896050506264",8.27,0,"mercearia",1
2088,"LUSTRA MOV PEROBA 100ML FLORES CAMPO LIMPA LUSTRA","7896050500477",7.22,0,"mercearia",1
677,"LUSTRA MOV PEROBA 100ML JASMIM LIMPA LUSTRA","7896050503409",4.22,0,"mercearia",1
9566,"LUSTRA MOV PEROBA 100ML LAVANDA","7896050500460",7.22,0,"mercearia",1
19818,"LUSTRA MOV PEROBA 200ML FL CAMPOS","7896050500309",9.22,0,"mercearia",1
8036,"LUSTRA MOV PEROBA 200ML JASMIM","7896050503430",9.22,0,"mercearia",1
7103,"LUSTRA MOV PEROBA 200ML LAV LIMPA LUSTRA","7896050500286",9.37,0,"mercearia",1
17309,"LUSTRA MOV PEROBA 200ML MARINE","7896050503522",8.5,0,"mercearia",1
16688,"LUSTRA MOV POLIF 200ML JASMIN","7891035500008",14,0,"mercearia",1
16826,"LUSTRA MOV POLIF 200ML LAVAND","7891035502231",14,0,"mercearia",1
13826,"LUSTRA MOV POLIF 200ML LAVANDAS","7891035502200",12.9,0,"mercearia",1
678,"LUSTRA MOV SANOL 200ML LAVANDA LIMPA LUSTRA","7896183300883",4.95,0,"mercearia",1
6045,"LUSTRA MOV YPE 200ML JASMIM BRILHO LIMPA LUSTRA","7896098909997",7.22,0,"mercearia",1
4092,"LUSTRA MOV YPE 200ML LAVANDA BRILHO LIMPA LUSTRA","7896098909980",7.9,0,"mercearia",1
7791,"LUVA DESC BILLA 100UND","7898643020010",2.22,0,"mercearia",1
8156,"LUVA DESC BOMPACK PLAST 100UND","7908026000796",4.48,0,"mercearia",1
16195,"LUVA DESC EXTRUSA 100UND","7898415552114",4.22,0,"mercearia",1
5705,"LUVA DESC NOBRE 100UND","7899682716469",5,0,"mercearia",1
4252,"LUVA DESC PLAST 100UND","7898645990014",5,0,"mercearia",1
4290,"LUVA DESC PLAST 100UND","7898546006104",3,0,"mercearia",1
18091,"LUVA DESC VOLK PLAST 100UND DO BRASIL","7898207219232",3.22,0,"mercearia",1
18875,"LUVA DESC VOLK PLAST UND DO BRASIL","9232",0.1,0,"mercearia",1
16074,"LUVA LATEX CIRUG INOV100UN BORR","7898964629787",38,0,"mercearia",1
2534,"LUVA LATEX CIRUG PROCED DESCARTAVEL BRANCA","1061",0.5,0,"mercearia",1
17624,"LUVA LATEX CIRUG UN INOVEN BORR","9787",1,0,"mercearia",1
16075,"LUVA LATEX CIRUG UND INOVEN BORR","629787",1.22,0,"mercearia",1
13797,"LUVA M USO DANNY LATEX GD VOLK BRASIL","7896353821125",6.22,0,"mercearia",1
5822,"LUVA M USO DANY M LATEX FLEX","7896353821118",6.22,0,"mercearia",1
17894,"LUVA M USO INFINITY M/8 LATEX","7898738700063",4.22,0,"mercearia",1
14762,"LUVA M USO LATEX KALIPS M","7898390942832",5.22,0,"mercearia",1
7279,"LUVA M USO SLIM LATEX GD VOLK BRASIL","7898619330594",6.22,0,"mercearia",1
7280,"LUVA M USO SLIM LATEX MD VOLK BRASIL","7898619330587",4.4,0,"mercearia",1
11800,"LUVA M USO SLIM M/8 1PAR AMAR NOBRE","7899682758568",5.22,0,"mercearia",1
15553,"LUVA M USO VIP LATEX GD","7896314708175",7.83,0,"mercearia",1
15552,"LUVA M USO VIP LATEX MD","7896314708168",7.83,0,"mercearia",1
15551,"LUVA M USO VIP LATEX PQ","7896314708151",7.83,0,"mercearia",1
18441,"LUVA M USO VOLK M8 LATEX PAR","7898207210437",6.22,0,"mercearia",1
5472,"LUVA M USO VOLK P LATEX","7898619330570",7.04,0,"mercearia",1
4922,"LUVA MULTI USO DANNY MAXI UND M VERDE","7896353823716",6.5,0,"mercearia",1
9952,"LUVA MULTI USO DANNY P 1PAR","7896353821101",6.5,0,"mercearia",1
9951,"LUVA MULTI USO DANNY XG 1PAR AMARELA","7896353821132",6,0,"mercearia",1
6344,"LUVA MULTI USO DANY G FLEX","7896353823723",6,0,"mercearia",1
1765,"LUVA MULTI USO HOUSEHOLD GLOVES LATEX","6930793589984",4.35,0,"mercearia",1
1781,"LUVA MULTI USO TALGE P LATEX PAR","7898941898502",4,0,"mercearia",1
6205,"LUVA MULTI USO VABENE G FLEX","7898546004339",2.54,0,"mercearia",1
793,"LUVA MULTI USO VABENE G FLEX LATEX","7898546001727",5,0,"mercearia",1
787,"LUVA MULTI USO VABENE M FLEX","7898546001710",4.95,0,"mercearia",1
17877,"LUVA MULTI USO VABENE P FLEX","7898546001703",5,0,"mercearia",1
9501,"LUVA TERM CANO CURTO ROYAL","7898021422405",6,0,"mercearia",1
12452,"LUVA VINIL VABENE 100U G S/PO PRO LINE","7898546001154",22,0,"mercearia",1
17623,"LUVA VINIL VABENE UND G S/PO PRO LINE","1154",1,0,"mercearia",1
10699,"MAC AMALIA 500G ESPAG TRAD","7896021300082",3.5,0,"mercearia",1
10021,"MAC AMALIA 500G LAZANHA SEMOLA","7896021302826",8.22,0,"mercearia",1
9954,"MAC AMALIA 500G SOPA 500G PARAF","7896021300433",5.99,0,"mercearia",1
9714,"MAC AMALIA 500G SOPA C/OVOS P NOSSO","7896021300440",6,0,"mercearia",1
11547,"MAC AMBRA 400G ESPAGUETE","7896593403709",2.9,0,"mercearia",1
203,"MAC AMBRA 500G ESPAGUETE","7896593401989",3.5,0,"mercearia",1
20032,"MAC AMORATI 400G ESPAGUETE","7896593403716",3.22,0,"mercearia",1
202,"MAC AMORATI 500G ESPAGUETE","7896593402931",2.9,0,"mercearia",1
6615,"MAC BAHIA ARGOLA 500G SEMOLINA","7896368230042",4.85,0,"mercearia",1
18058,"MAC BONSABOR 400G ESPAG GOSTOSO","7898230897667",3.22,0,"mercearia",1
7595,"MAC BONSABOR 500G TRAD ESPAG","7898230895687",3.22,0,"mercearia",1
5128,"MAC BRANDINI 500G 8 ESPAGUETE ECONO","7896005213018",4.42,0,"mercearia",1
198,"MAC BRANDINI 500G ESPAGUETE","7896005213131",4.5,0,"mercearia",1
12074,"MAC BRANDINI 500G SOP PARAF C/OVOS","7896005214138",5.95,0,"mercearia",1
7797,"MAC BRANDINI 500G SOP PARAFUSO","7896005276464",4.75,0,"mercearia",1
